0.045363,0.168278,0.758121,0.028239
0.106106,0.523746,0.043331,0.326816
0.034874,0.185434,0.034204,0.745488
0.037219,0.385464,0.464375,0.112942
0.715310,0.175709,0.088617,0.020364
0.306848,0.058837,0.458336,0.175979
0.184036,0.363024,0.136307,0.316633
0.034387,0.809253,0.013459,0.142902
0.283386,0.094584,0.040873,0.581157
0.132015,0.328818,0.443365,0.095802
0.407821,0.332945,0.149488,0.109746
0.155022,0.356333,0.053537,0.435108
0.063423,0.031236,0.060489,0.844852
0.578761,0.013812,0.318981,0.088447
0.108743,0.327374,0.175266,0.388617
0.064456,0.035722,0.897133,0.002689
0.341601,0.186164,0.189371,0.282864
0.016986,0.035637,0.929533,0.017844
0.662532,0.022354,0.093960,0.221154
0.109784,0.092170,0.547710,0.250337
0.133368,0.275035,0.575018,0.016579
0.380111,0.319792,0.245932,0.054165
0.100703,0.059070,0.101806,0.738421
0.096798,0.277022,0.608329,0.017850
0.071819,0.393249,0.045769,0.489162
0.314111,0.436718,0.150229,0.098942
0.283744,0.099495,0.050905,0.565855
0.263809,0.453662,0.268077,0.014453
0.087584,0.405849,0.498575,0.007991
0.135143,0.116667,0.219659,0.528532
0.009704,0.095576,0.483510,0.411209
0.033619,0.124516,0.744428,0.097437
0.131046,0.235777,0.597903,0.035274
0.054782,0.033313,0.168055,0.743850
0.174731,0.126318,0.121928,0.577023
0.132827,0.232193,0.047299,0.587681
0.277774,0.092375,0.382915,0.246936
0.059448,0.115934,0.187264,0.637354
0.106345,0.059901,0.744157,0.089598
0.063432,0.162746,0.020455,0.753367
0.024001,0.026180,0.047127,0.902692
0.229979,0.066133,0.256251,0.447637
0.363768,0.385325,0.125126,0.125781
0.371403,0.060173,0.077336,0.491088
0.454256,0.050695,0.150751,0.344298
0.047418,0.012527,0.081764,0.858291
0.012259,0.861069,0.115654,0.011018
0.348354,0.058816,0.106683,0.486147
0.031887,0.019640,0.013660,0.934813
0.253882,0.501550,0.118197,0.126371
0.025573,0.231966,0.702211,0.040250
0.348142,0.116544,0.334266,0.201048
0.364605,0.347358,0.124195,0.163842
0.536963,0.287285,0.137596,0.038156
0.038471,0.341319,0.564984,0.055226
0.100935,0.123944,0.046447,0.728675
0.530849,0.046765,0.254367,0.168020
0.427860,0.006995,0.064196,0.500950
0.056983,0.641282,0.178036,0.123699
0.093396,0.207823,0.444867,0.253914
0.059086,0.058472,0.864815,0.017628
0.067513,0.408096,0.500228,0.024163
0.094833,0.488605,0.339823,0.076739
0.085437,0.592817,0.017335,0.304410
0.786407,0.015759,0.152097,0.045738
0.608101,0.038417,0.115364,0.238118
0.557858,0.053145,0.125873,0.263124
0.032040,0.293811,0.667748,0.006401
0.205401,0.160672,0.234645,0.399283
0.109480,0.366631,0.175368,0.348521
0.864138,0.030645,0.056142,0.049074
0.812052,0.065612,0.102113,0.020224
0.066953,0.041816,0.888662,0.002569
0.476465,0.299422,0.100647,0.123466
0.147110,0.152004,0.647768,0.053119
0.457719,0.214293,0.122237,0.205751
0.172538,0.658248,0.154265,0.014949
0.015203,0.031101,0.439863,0.513833
0.378116,0.478295,0.050183,0.093405
0.068549,0.159972,0.036031,0.735448
0.015327,0.004612,0.009346,0.970715
0.049243,0.176439,0.757291,0.017027
0.080589,0.051477,0.496568,0.371366
0.311705,0.083386,0.173779,0.431130
0.277362,0.431459,0.222245,0.068934
0.077625,0.227624,0.031375,0.663376
0.137413,0.550595,0.050270,0.261722
0.288213,0.300513,0.158312,0.252962
0.221025,0.010401,0.621451,0.147124
0.506431,0.031896,0.449369,0.012303
0.109149,0.099453,0.323449,0.467949
0.119154,0.076355,0.470117,0.334374
0.388188,0.064860,0.519230,0.027722
0.011066,0.371910,0.590171,0.026853
0.796198,0.006799,0.180460,0.016544
0.300446,0.373987,0.061175,0.264392
0.053389,0.671970,0.065137,0.209504
0.172880,0.176111,0.114233,0.536776
0.034255,0.493315,0.441390,0.031040
0.189314,0.006234,0.043820,0.760633
0.277835,0.213534,0.094621,0.414010
0.333683,0.334375,0.186700,0.145242
0.182025,0.709489,0.019828,0.088659
0.194993,0.053355,0.079007,0.672644
0.118331,0.208346,0.661147,0.012176
0.857197,0.009887,0.043706,0.089210
0.237144,0.213233,0.502421,0.047202
0.173615,0.609030,0.124752,0.092603
0.342608,0.448585,0.152262,0.056545
0.494909,0.047276,0.385704,0.072110
0.153874,0.193319,0.032967,0.619840
0.585828,0.114659,0.173321,0.126191
0.166818,0.104265,0.104523,0.624393
0.028938,0.026804,0.091641,0.852618
0.052466,0.262945,0.045557,0.639031
0.275228,0.257636,0.164925,0.302212
0.025156,0.017405,0.088398,0.869041
0.346183,0.089919,0.409878,0.154019
0.415130,0.068404,0.369378,0.147088
0.107239,0.070986,0.118904,0.702870
0.762525,0.140488,0.058156,0.038831
0.085013,0.478783,0.129256,0.306948
0.216899,0.044145,0.316571,0.422385
0.092616,0.584651,0.156400,0.166333
0.515391,0.271370,0.112744,0.100495
0.178107,0.309395,0.119827,0.392671
0.046679,0.271517,0.057260,0.624545
0.102929,0.082113,0.116844,0.698114
0.058266,0.039516,0.050851,0.851368
0.863319,0.036598,0.076815,0.023268
0.577019,0.208753,0.091892,0.122336
0.087680,0.066779,0.153759,0.691782
0.020999,0.063794,0.493465,0.421742
0.077262,0.015368,0.023212,0.884157
0.016767,0.672536,0.180935,0.129761
0.036949,0.054557,0.804247,0.104247
0.473860,0.025867,0.075253,0.425020
0.106760,0.601501,0.101176,0.190564
0.505131,0.104933,0.248504,0.141432
0.046698,0.484795,0.429527,0.038981
0.053712,0.514854,0.270468,0.160966
0.030179,0.035572,0.784636,0.149613
0.261284,0.082667,0.224302,0.431747
0.121452,0.428629,0.394903,0.055017
0.198369,0.331152,0.119082,0.351397
0.129612,0.108453,0.212609,0.549327
0.055729,0.042072,0.235970,0.666229
0.052301,0.142458,0.274002,0.531240
0.046735,0.010638,0.045781,0.896846
0.473496,0.003254,0.022331,0.500919
0.053508,0.218975,0.721257,0.006260
0.769182,0.074687,0.048311,0.107819
0.134930,0.090312,0.089252,0.685506
0.306552,0.021903,0.107506,0.564038
0.023838,0.073625,0.732425,0.170112
0.403544,0.075427,0.209709,0.311319
0.015932,0.032002,0.026091,0.925976
0.478252,0.039208,0.174679,0.307861
0.182016,0.051619,0.573782,0.192584
0.033437,0.026159,0.024633,0.915771
0.036577,0.246418,0.690589,0.026416
0.443715,0.388378,0.141613,0.026294
0.213217,0.033928,0.295360,0.457494
0.244778,0.254460,0.032400,0.468362
0.021488,0.013526,0.267217,0.697769
0.151156,0.077883,0.543704,0.227257
0.320629,0.102703,0.282571,0.294098
0.022264,0.037496,0.173545,0.766695
0.433434,0.044548,0.231043,0.290975
0.082667,0.067719,0.843634,0.005981
0.562714,0.227171,0.150713,0.059402
0.381936,0.421577,0.132671,0.063816
0.161701,0.029983,0.066986,0.741330
0.453717,0.450748,0.060118,0.035417
0.480582,0.178124,0.310622,0.030671
0.229765,0.157190,0.258348,0.354697
0.252391,0.184082,0.092898,0.470629
0.166501,0.204727,0.606093,0.022679
0.015742,0.054659,0.834191,0.095408
0.136025,0.361692,0.049925,0.452358
0.119882,0.284867,0.114931,0.480319
0.793143,0.035467,0.096094,0.075296
0.035163,0.829252,0.094805,0.040780
0.488462,0.037025,0.155720,0.318793
0.090505,0.060410,0.134263,0.714822
0.183048,0.211005,0.066046,0.539900
0.126040,0.202801,0.357553,0.313606
0.103425,0.057996,0.073013,0.765567
0.144094,0.504514,0.164839,0.186553
0.014475,0.027163,0.032508,0.925854
0.208303,0.037383,0.251274,0.503040
0.175159,0.066920,0.212865,0.545056
0.129577,0.716909,0.109905,0.043610
0.174500,0.089285,0.191958,0.544258
0.039257,0.206071,0.080188,0.674484
0.274992,0.031550,0.681797,0.011661
0.238540,0.308201,0.090236,0.363023
0.019704,0.023998,0.061765,0.894533
0.286010,0.191273,0.448674,0.074042
0.059132,0.599806,0.020005,0.321057
0.390388,0.248773,0.344863,0.015977
0.218512,0.195762,0.062060,0.523666
0.162697,0.627983,0.165455,0.043866
0.353864,0.152483,0.291840,0.201812
0.594351,0.185625,0.136384,0.083639
0.142324,0.228244,0.078035,0.551396
0.056337,0.119067,0.790819,0.033777
0.255668,0.098793,0.079739,0.565799
0.096014,0.777516,0.039103,0.087367
0.423287,0.056591,0.452690,0.067432
0.829221,0.004894,0.088600,0.077286
0.172824,0.077424,0.094128,0.655624
0.220858,0.031666,0.030897,0.716579
0.201493,0.054621,0.206837,0.537049
0.750427,0.016913,0.214418,0.018242
0.235076,0.015230,0.096921,0.652774
0.182084,0.240263,0.352534,0.225119
0.138607,0.479175,0.329288,0.052930
0.003297,0.979628,0.002894,0.014181
0.415363,0.075720,0.102816,0.406101
0.029741,0.085516,0.799149,0.085594
0.196674,0.088634,0.707163,0.007528
0.114751,0.016564,0.089217,0.779468
0.003883,0.916728,0.004724,0.074665
0.067865,0.008297,0.040424,0.883414
0.075472,0.165870,0.050568,0.708090
0.020767,0.030809,0.031734,0.916690
0.320164,0.015233,0.334769,0.329835
0.105844,0.045621,0.301049,0.547487
0.224232,0.071856,0.224297,0.479615
0.033162,0.235667,0.510517,0.220653
0.388089,0.003457,0.353455,0.254999
0.267240,0.175037,0.493647,0.064076
0.008313,0.100507,0.877192,0.013987
0.522838,0.005282,0.070431,0.401449
0.235540,0.034968,0.106546,0.622946
0.168360,0.043023,0.151273,0.637345
0.040989,0.328153,0.617263,0.013595
0.432431,0.096623,0.187629,0.283318
0.021052,0.637937,0.326728,0.014283
0.479529,0.048090,0.237777,0.234605
0.320448,0.039512,0.117381,0.522659
0.314501,0.128885,0.536095,0.020519
0.068775,0.010228,0.809832,0.111165
0.254373,0.052079,0.099651,0.593898
0.044156,0.144592,0.541079,0.270173
0.038380,0.162838,0.727618,0.071164
0.020194,0.496154,0.448240,0.035412
0.089607,0.637379,0.085838,0.187175
0.307387,0.255261,0.094428,0.342924
0.128802,0.039121,0.122713,0.709364
0.188303,0.054993,0.590392,0.166311
0.069641,0.204801,0.659032,0.066526
0.024430,0.029755,0.013773,0.932043
0.278928,0.173078,0.523768,0.024226
0.416576,0.080583,0.350365,0.152476
0.304870,0.053188,0.079637,0.562305
0.557473,0.214198,0.027098,0.201231
0.501850,0.264424,0.204315,0.029411
0.756837,0.104108,0.120617,0.018438
0.040123,0.325392,0.399295,0.235191
0.153188,0.127993,0.183483,0.535336
0.058557,0.018557,0.057464,0.865422
0.074921,0.051917,0.019462,0.853699
0.051065,0.264826,0.662757,0.021351
0.095908,0.139479,0.719094,0.045519
0.040688,0.395264,0.071807,0.492240
0.970918,0.006823,0.013597,0.008663
0.128189,0.182230,0.583175,0.106405
0.184092,0.023200,0.132005,0.660703
0.016647,0.110895,0.830513,0.041945
0.129645,0.231322,0.045401,0.593633
0.029851,0.082349,0.733879,0.153921
0.070319,0.124244,0.621188,0.184249
0.355533,0.384345,0.029603,0.230518
0.414220,0.062557,0.300505,0.222718
0.317401,0.099263,0.088537,0.494799
0.084863,0.464811,0.170434,0.279892
0.140807,0.493117,0.155642,0.210434
0.448755,0.064609,0.065131,0.421505
0.185840,0.355563,0.150165,0.308433
0.049333,0.246892,0.257148,0.446626
0.122824,0.200044,0.543571,0.133561
0.608163,0.145696,0.077248,0.168893
0.053264,0.008651,0.045380,0.892705
0.072292,0.155878,0.068584,0.703246
0.045786,0.032075,0.043167,0.878972
0.788563,0.011323,0.056024,0.144091
0.316470,0.371714,0.140901,0.170915
0.145473,0.115629,0.082981,0.655917
0.077296,0.106190,0.039485,0.777029
0.089056,0.198955,0.687497,0.024492
0.033583,0.544579,0.037317,0.384521
0.246561,0.071735,0.065785,0.615920
0.399757,0.276300,0.102409,0.221534
0.635923,0.032730,0.268228,0.063119
0.039908,0.858341,0.029675,0.072075
0.133589,0.643707,0.027985,0.194719
0.206287,0.213516,0.245404,0.334793
0.054353,0.162495,0.054356,0.728797
0.847865,0.047224,0.012279,0.092631
0.094964,0.006711,0.036423,0.861902
0.044730,0.338153,0.531228,0.085889
0.320623,0.181487,0.064188,0.433702
0.202724,0.018516,0.060746,0.718014
0.055731,0.575956,0.155810,0.212503
0.060298,0.305873,0.610672,0.023157
0.168359,0.053964,0.049182,0.728494
0.150675,0.016473,0.072615,0.760238
0.085650,0.097890,0.152619,0.663840
0.689936,0.035632,0.199776,0.074656
0.097763,0.602677,0.094150,0.205409
0.638832,0.128145,0.075271,0.157752
0.013409,0.444432,0.505383,0.036777
0.058061,0.068165,0.036393,0.837381
0.094113,0.842211,0.028257,0.035419
0.387712,0.069805,0.157799,0.384685
0.053064,0.007997,0.080861,0.858078
0.053920,0.143075,0.095589,0.707417
0.226781,0.206577,0.550869,0.015773
0.298692,0.050572,0.278994,0.371742
0.271301,0.073679,0.159989,0.495031
0.160241,0.007711,0.065286,0.766761
0.430219,0.083799,0.385722,0.100261
0.197557,0.136865,0.164021,0.501557
0.012120,0.245064,0.712018,0.030798
0.029251,0.686403,0.257287,0.027060
0.242077,0.174064,0.576020,0.007840
0.732304,0.097486,0.148803,0.021406
0.140950,0.061560,0.203262,0.594227
0.041918,0.040727,0.058213,0.859142
0.044149,0.433501,0.434401,0.087949
0.071204,0.007665,0.222155,0.698976
0.125980,0.007336,0.052696,0.813989
0.130962,0.017000,0.099521,0.752516
0.194169,0.028489,0.663991,0.113352
0.088133,0.075889,0.095102,0.740876
0.085327,0.187153,0.080810,0.646709
0.071522,0.039244,0.050499,0.838736
0.047611,0.013042,0.868436,0.070912
0.094466,0.291738,0.130652,0.483144
0.117328,0.426799,0.372538,0.083335
0.159518,0.234685,0.192901,0.412896
0.172327,0.272347,0.460207,0.095118
0.585673,0.266463,0.106170,0.041694
0.145633,0.059806,0.251188,0.543372
0.415132,0.418101,0.058832,0.107935
0.040752,0.375770,0.452624,0.130854
0.187530,0.128962,0.306076,0.377432
0.101997,0.383465,0.082742,0.431795
0.009578,0.836972,0.139384,0.014066
0.152060,0.293594,0.036059,0.518287
0.923088,0.053600,0.005296,0.018017
0.718127,0.189398,0.057927,0.034548
0.406461,0.031454,0.152829,0.409256
0.447142,0.029239,0.507046,0.016572
0.020124,0.108724,0.849636,0.021516
0.108932,0.248909,0.160959,0.481200
0.481520,0.204056,0.301165,0.013260
0.038698,0.023229,0.038033,0.900040
0.298928,0.056846,0.416962,0.227264
0.363544,0.025806,0.051305,0.559345
0.138806,0.331358,0.447387,0.082449
0.050911,0.056881,0.136660,0.755548
0.085398,0.298122,0.597218,0.019262
0.481902,0.018727,0.093013,0.406358
0.656308,0.054359,0.257064,0.032269
0.190288,0.041097,0.094743,0.673872
0.144989,0.136772,0.689320,0.028919
0.025309,0.149644,0.747175,0.077872
0.012278,0.101099,0.020426,0.866197
0.159493,0.500374,0.195454,0.144679
0.395884,0.428690,0.128257,0.047170
0.483308,0.092709,0.418859,0.005124
0.368584,0.012734,0.072252,0.546429
0.057415,0.312113,0.603892,0.026580
0.299974,0.115358,0.311628,0.273040
0.030733,0.047985,0.884930,0.036352
0.028125,0.065620,0.420394,0.485862
0.051690,0.055282,0.104780,0.788248
0.015989,0.739327,0.198960,0.045724
0.241410,0.034445,0.035853,0.688291
0.047589,0.046619,0.052753,0.853038
0.238069,0.454910,0.063717,0.243304
0.322930,0.080337,0.322493,0.274240
0.194847,0.383592,0.379115,0.042447
0.060136,0.015766,0.326159,0.597940
0.065852,0.105014,0.062625,0.766509
0.060816,0.115777,0.044770,0.778637
0.091549,0.180798,0.093404,0.634248
0.073581,0.082098,0.747957,0.096364
0.045964,0.051530,0.038497,0.864009
0.023245,0.029955,0.616262,0.330537
0.197631,0.287528,0.112160,0.402681
0.165927,0.175358,0.058608,0.600106
0.323226,0.385356,0.275922,0.015496
0.124521,0.023376,0.092473,0.759630
0.914357,0.012729,0.005688,0.067226
0.037801,0.038131,0.120824,0.803243
0.471413,0.069670,0.260308,0.198609
0.014355,0.053703,0.047000,0.884943
0.461334,0.257925,0.056803,0.223939
0.372364,0.047274,0.305061,0.275302
0.145150,0.279487,0.356754,0.218608
0.286503,0.039781,0.280536,0.393181
0.010526,0.042165,0.010696,0.936613
0.373712,0.291886,0.314548,0.019854
0.186578,0.158703,0.061053,0.593666
0.161944,0.095575,0.236566,0.505915
0.074319,0.464094,0.419613,0.041974
0.491569,0.233785,0.143801,0.130846
0.125594,0.095507,0.208150,0.570749
0.065994,0.028464,0.017137,0.888404
0.024686,0.332299,0.014667,0.628348
0.221948,0.343767,0.089203,0.345082
0.017563,0.138523,0.534490,0.309424
0.278422,0.093956,0.438587,0.189035
0.050000,0.243737,0.581404,0.124859
0.449867,0.055870,0.475964,0.018299
0.260770,0.495536,0.087498,0.156196
0.142864,0.315118,0.451308,0.090709
0.162874,0.081215,0.074286,0.681624
0.161235,0.048439,0.226504,0.563822
0.044280,0.046506,0.062186,0.847028
0.038098,0.246373,0.658454,0.057075
0.028990,0.013496,0.092256,0.865258
0.279326,0.014588,0.028080,0.678007
0.084860,0.631548,0.171026,0.112566
0.631877,0.183226,0.147649,0.037248
0.202327,0.036296,0.095448,0.665930
0.057334,0.021486,0.005409,0.915771
0.322514,0.034829,0.194080,0.448576
0.021661,0.124857,0.541444,0.312038
0.208727,0.452038,0.327721,0.011513
0.128204,0.332502,0.162609,0.376685
0.077048,0.088343,0.629216,0.205393
0.015019,0.025238,0.935884,0.023859
0.206619,0.044345,0.741381,0.007656
0.100315,0.063812,0.172573,0.663300
0.051511,0.350283,0.584891,0.013315
0.252519,0.043395,0.130247,0.573839
0.547002,0.034317,0.410379,0.008303
0.043028,0.113900,0.814901,0.028171
0.118224,0.043207,0.292362,0.546206
0.160738,0.059264,0.034904,0.745094
0.561208,0.202227,0.086331,0.150235
0.508174,0.151306,0.265997,0.074523
0.080109,0.171944,0.740794,0.007153
0.149460,0.034609,0.094881,0.721050
0.404689,0.199708,0.051677,0.343925
0.688458,0.197442,0.013367,0.100733
0.207267,0.333987,0.038469,0.420276
0.289164,0.123568,0.197987,0.389281
0.515435,0.030843,0.140868,0.312855
0.303602,0.034980,0.079879,0.581539
0.041119,0.120993,0.734758,0.103130
0.478914,0.283130,0.125802,0.112154
0.575610,0.193459,0.197391,0.033540
0.085654,0.292323,0.112175,0.509847
0.040194,0.272519,0.161611,0.525675
0.625232,0.110802,0.235278,0.028688
0.051009,0.022258,0.072702,0.854030
0.088139,0.231085,0.672441,0.008335
0.031794,0.162872,0.023278,0.782055
0.150390,0.337240,0.409108,0.103262
0.049483,0.286764,0.251978,0.411775
0.493378,0.191147,0.049320,0.266154
0.126860,0.168805,0.599641,0.104693
0.201895,0.512744,0.065147,0.220214
0.029677,0.041495,0.848897,0.079932
0.606393,0.053289,0.173816,0.166502
0.022506,0.727120,0.105863,0.144511
0.672988,0.148463,0.136398,0.042152
0.947260,0.024991,0.016581,0.011167
0.343675,0.239997,0.030985,0.385343
0.352975,0.401715,0.237196,0.008114
0.433803,0.034728,0.200076,0.331392
0.242172,0.489893,0.118222,0.149713
0.156202,0.343039,0.250979,0.249780
0.086117,0.032306,0.037394,0.844183
0.135383,0.027652,0.514023,0.322942
0.416602,0.032454,0.199003,0.351942
0.018624,0.010604,0.775044,0.195728
0.798166,0.111780,0.030978,0.059077
0.148790,0.046570,0.089601,0.715040
0.058320,0.691629,0.074333,0.175719
0.070515,0.066521,0.050072,0.812892
0.553052,0.017792,0.171414,0.257742
0.243145,0.077181,0.145106,0.534568
0.125496,0.199372,0.658299,0.016834
0.629813,0.129238,0.063712,0.177237
0.071117,0.066350,0.060479,0.802054
0.843525,0.020135,0.025532,0.110807
0.032452,0.674729,0.231195,0.061624
0.115281,0.046836,0.163841,0.674042
0.640878,0.158025,0.097142,0.103954
0.730537,0.038678,0.218625,0.012160
0.158080,0.030729,0.050382,0.760809
0.088429,0.026281,0.881758,0.003532
0.364957,0.002142,0.303165,0.329737
0.214806,0.020114,0.672128,0.092952
0.075224,0.207680,0.503384,0.213711
0.100071,0.309205,0.583571,0.007153
0.036022,0.723852,0.009403,0.230723
0.053724,0.168169,0.768237,0.009870
0.189735,0.502648,0.264156,0.043461
0.080546,0.081708,0.188470,0.649277
0.638921,0.186964,0.098871,0.075243
0.147080,0.235559,0.070960,0.546401
0.114950,0.412378,0.053435,0.419236
0.315957,0.243568,0.430030,0.010445
0.201960,0.007453,0.051401,0.739186
0.051787,0.284173,0.146131,0.517908
0.314976,0.358353,0.310169,0.016502
0.017610,0.227217,0.634062,0.121111
0.021268,0.829009,0.123391,0.026332
0.391191,0.030931,0.224302,0.353577
0.619205,0.079347,0.249975,0.051473
0.530215,0.081574,0.225517,0.162694
0.340249,0.110906,0.048556,0.500289
0.153177,0.055051,0.050332,0.741440
0.338381,0.129489,0.294123,0.238007
0.085469,0.082360,0.131949,0.700221
0.134797,0.153772,0.153011,0.558419
0.312890,0.144825,0.507422,0.034864
0.406383,0.178817,0.240870,0.173930
0.461657,0.113338,0.246018,0.178987
0.415319,0.072344,0.155518,0.356819
0.309876,0.196344,0.156802,0.336978
0.035181,0.033534,0.040206,0.891079
0.291278,0.400231,0.141838,0.166653
0.517279,0.196820,0.185542,0.100358
0.728570,0.139497,0.097354,0.034579
0.115510,0.284281,0.568848,0.031361
0.756033,0.060332,0.071822,0.111813
0.039398,0.277159,0.597010,0.086432
0.189425,0.051492,0.090106,0.668977
0.443338,0.113241,0.174273,0.269148
0.051106,0.392167,0.494681,0.062047
0.386155,0.053854,0.122988,0.437002
0.130095,0.122892,0.066162,0.680851
0.153435,0.049371,0.078051,0.719143
0.393609,0.173038,0.072017,0.361336
0.044098,0.062791,0.379882,0.513229
0.052877,0.016637,0.069949,0.860537
0.224364,0.100865,0.374116,0.300655
0.026889,0.008028,0.048117,0.916966
0.032658,0.024245,0.025101,0.917995
0.101658,0.106616,0.294594,0.497131
0.245701,0.419876,0.309068,0.025355
0.016803,0.301873,0.662512,0.018812
0.118126,0.104733,0.092780,0.684361
0.001533,0.981925,0.001946,0.014596
0.292445,0.079050,0.084119,0.544386
0.047639,0.093084,0.510077,0.349200
0.033942,0.086015,0.852301,0.027742
0.252540,0.145933,0.115931,0.485595
0.248294,0.327789,0.127457,0.296460
0.066503,0.427084,0.363965,0.142447
0.157879,0.024970,0.127259,0.689892
0.070405,0.029412,0.248529,0.651654
0.133096,0.180508,0.069691,0.616705
0.138941,0.157615,0.252982,0.450461
0.483046,0.048312,0.255628,0.213014
0.167576,0.725773,0.070094,0.036557
0.243429,0.654658,0.060095,0.041817
0.221706,0.432643,0.227040,0.118611
0.211940,0.248139,0.524976,0.014945
0.155597,0.009666,0.064355,0.770383
0.575087,0.035400,0.335005,0.054508
0.544806,0.369585,0.065721,0.019888
0.169341,0.064307,0.175925,0.590427
0.404221,0.057610,0.252906,0.285263
0.353110,0.020259,0.159117,0.467515
0.338655,0.039288,0.064731,0.557326
0.252187,0.053197,0.651989,0.042627
0.061531,0.113736,0.077340,0.747392
0.115200,0.075582,0.527019,0.282199
0.072980,0.050656,0.045732,0.830632
0.104538,0.093993,0.476652,0.324817
0.109059,0.102614,0.123126,0.665201
